"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.gempId","Input.title","Input.rarity","Input.imageUrl","Answer.1-red.on","Answer.1-white.on","Answer.2-orange.on","Answer.2-white.on","Answer.3-blue.on","Answer.3-white.on","Answer.4-white.on","Answer.4-yellow.on","Answer.5-green.on","Answer.5-white.on","Answer.6-purple.on","Answer.6-white.on","Answer.counters","Answer.destiny","Answer.lore","Answer.powerdots","Answer.wcutc","Approve","Reject"
"3W0KKJIARQ8V2V9P27Q9H66IGIIK81","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","3","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","30BXRYBRP4WICQ2TKR8K7EPZ3G8HWV","A1ZZINLCZZYOH4","Approved","Tue Jul 27 07:23:11 PDT 2021","Tue Jul 27 07:39:10 PDT 2021","Fri Jul 30 07:39:10 PDT 2021","Tue Jul 27 17:47:59 PDT 2021","","","959","100% (17/17)","100% (17/17)","100% (17/17)","1_121","At Last We Will Have Revenge","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/121atlastwewillhaverevenge.gif","false","false","false","false","false","false","false","true","false","false","false","false","1","5","""It is too late for them to stop us now."" - Darth Sidious","3","Use with Darth Maul. Add power bonus only if he fights and Jedi."
"3W0KKJIARQ8V2V9P27Q9H66IGIIK81","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","3","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","3BF51CHDTV9P4018RKFZ0JGV29PH0L","AQ5H9HKYEGCXA","Rejected","Mon Jul 26 19:01:30 PDT 2021","Mon Jul 26 19:10:38 PDT 2021","Thu Jul 29 19:10:38 PDT 2021","","Tue Jul 27 05:44:09 PDT 2021","""Lore"" is not the game text. Unacceptable.","548","0% (0/2)","0% (0/2)","0% (0/2)","1_121","At Last We Will Have Revenge","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/121atlastwewillhaverevenge.gif","false","false","false","false","false","false","false","true","false","false","false","false","3","5","""It is too late for them to stop us now"" -Darth Sidious","3","Use with Darth Maul. Add power bonus only if he fights any Jedi"
"3W0KKJIARQ8V2V9P27Q9H66IGIIK81","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","3","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","3HL8HNGX450NMYYFWQASQ95BP009FP","A1I99UN2DWITYB","Rejected","Tue Jul 27 06:12:04 PDT 2021","Tue Jul 27 06:19:50 PDT 2021","Fri Jul 30 06:19:50 PDT 2021","","Tue Jul 27 07:19:11 PDT 2021","Game text was not captured.","466","0% (0/1)","0% (0/1)","0% (0/1)","1_121","At Last We Will Have Revenge","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/121atlastwewillhaverevenge.gif","false","true","false","true","false","true","false","true","false","true","false","true","3","5","It is too late for them to stop us now","4","darth maul"
"3CIS7GGG64IQESOS9OGBF3B2TCEEUR","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","3ZSY5X72NXANWB7UPAT44OEJNLJORV","A3LF4NXQFARNB9","Approved","Mon Jul 26 21:18:52 PDT 2021","Mon Jul 26 21:23:50 PDT 2021","Thu Jul 29 21:23:50 PDT 2021","Tue Jul 27 17:27:54 PDT 2021","","","298","100% (34/34)","100% (34/34)","100% (34/34)","1_122","Begin Landing Your Troops","common","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/122beginlandingyourtroops.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","""We must accelerate our plans, Viceroy."" - Darth Sidious","1","Use with any two destroyer droids. They fight together."
"3OB6JN3A9POWAOOOMS9PN0TRVF1RMP","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","31IBVUNM9SYLJ5BIZRFOIRU8GR0FVQ","A174S1ZVVTSR58","Approved","Tue Jul 27 01:26:49 PDT 2021","Tue Jul 27 01:34:43 PDT 2021","Fri Jul 30 01:34:43 PDT 2021","Tue Jul 27 17:41:45 PDT 2021","","","474","100% (1/1)","100% (1/1)","100% (1/1)","1_123","Boonta Eve Podrace","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/123boontaevepodrace.gif","false","false","false","false","false","false","false","true","false","false","false","false","1","6","""I'm entered in the Boonta race tommorow"" -Anakin Skywalker","2","jabba the hutt,Gardulla the Hutt or Fode and Beed"
"3P4ZBJFX2U2VCADTZZFIF9HZQT4WFQ","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","38YMOXR4MUY2F1ICO8HGAN09U05W6I","A3LF4NXQFARNB9","Approved","Mon Jul 26 21:23:51 PDT 2021","Mon Jul 26 21:27:17 PDT 2021","Thu Jul 29 21:27:17 PDT 2021","Tue Jul 27 17:42:44 PDT 2021","","","206","100% (34/34)","100% (34/34)","100% (34/34)","1_124","Grueling Contest","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/124gruelingcontest.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","""Everything around here revolves around betting on those awful races."" - Shmi Skywalker","2","Use with any Podracer pilot or any pit droid."
"309D674SHYKWLVV8D6TLKPJBJFUCBF","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","31LVTDXBL79FQQ4XCIDCC7APSGFRLI","AX2EWYWZM19AZ","Approved","Mon Jul 26 21:23:03 PDT 2021","Mon Jul 26 21:27:35 PDT 2021","Thu Jul 29 21:27:35 PDT 2021","Tue Jul 27 17:12:15 PDT 2021","","","272","100% (19/19)","100% (19/19)","100% (19/19)","1_125","In Complete Control","common","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/125incompletecontrol.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","“We are in complete control of the planet.”-Nute Gunray","2","Use with any battle droid"
"3DGDV62G7N8LR74GZIMG3WFEOSWP24","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","1","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","38YMOXR4MUY2F1ICO8HGAN09U036WQ","A25VL5VZ291SOC","Approved","Mon Jul 26 20:58:30 PDT 2021","Mon Jul 26 21:02:27 PDT 2021","Thu Jul 29 21:02:27 PDT 2021","Tue Jul 27 17:28:28 PDT 2021","","","237","100% (31/31)","100% (31/31)","100% (31/31)","1_126","Kaa Bazza Kundee Hodrudda!","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/126kaabazzakundeehodrudda.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","""Chowbaso! Tam ka chee Boonta rulee ya, kee madda hodrudda du wundee."" — Jabba the Hutt","1","Use with Jabba and Bib Fortuna. They fight together."
"38LRF35D5KVN4U8VK4ZFWC752NOU3G","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","2","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","31JLPPHS2UTVD9MSEKS8MQB3H9E3OL","A1TQO9PLK2HPCO","Approved","Tue Jul 27 05:34:57 PDT 2021","Tue Jul 27 05:40:26 PDT 2021","Fri Jul 30 05:40:26 PDT 2021","Tue Jul 27 17:22:43 PDT 2021","","","329","100% (11/11)","100% (11/11)","100% (11/11)","1_127","Opee Sea Killer","common","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/127opeeseakiller.gif","false","false","false","false","false","false","false","true","false","false","false","false","0","4","The opee sea killer is a nasty, multi-legged crustacean with a lightning-fast, adhesive tongue.","3","Use with the first character in your battle plan"
"38LRF35D5KVN4U8VK4ZFWC752NOU3G","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Mon Jul 26 19:00:38 PDT 2021","2","BatchId:4513756;OriginalHitTemplateId:928390855;","3600","259200","Mon Aug 02 19:00:38 PDT 2021","","","32XVDSJFPZWISO5XX4ZQBCH6GTM2MD","A1EGUIU449TKT8","Rejected","Mon Jul 26 20:40:34 PDT 2021","Mon Jul 26 20:44:30 PDT 2021","Thu Jul 29 20:44:30 PDT 2021","","Tue Jul 27 05:15:41 PDT 2021","""heroku"" is not the text on the card. That is just random input. Unacceptable.","236","0% (0/22)","0% (0/22)","0% (0/22)","1_127","Opee Sea Killer","common","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/127opeeseakiller.gif","false","true","false","true","false","true","false","true","false","true","false","true","0","4","Tu as débloqué 'Royaume de Chocolat' - Voyage plus haut pour en débloquer davantage!","0","Tu as débloqué 'Royaume de Chocolat' - Voyage plus haut pour en débloquer davantage!"
