"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.gempId","Input.title","Input.rarity","Input.imageUrl","Answer.1-red.on","Answer.1-white.on","Answer.2-orange.on","Answer.2-white.on","Answer.3-blue.on","Answer.3-white.on","Answer.4-white.on","Answer.4-yellow.on","Answer.5-green.on","Answer.5-white.on","Answer.6-purple.on","Answer.6-white.on","Answer.counters","Answer.destiny","Answer.lore","Answer.powercubes1","Answer.powercubes2","Answer.powerdots1","Answer.powerdots2","Answer.wcutwb1","Answer.wcutwb2","Approve","Reject"
"3SBX2M1TKCMGUXKI39KTWG2MD5UQ4E","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","35K3O9HUABC4HUPW41QEIN6MG2ZEFX","A1ARYQXUB85OAY","Approved","Tue Jul 27 19:54:40 PDT 2021","Tue Jul 27 19:56:07 PDT 2021","Fri Jul 30 19:56:07 PDT 2021","Wed Jul 28 05:53:20 PDT 2021","","","87","100% (10/10)","100% (10/10)","100% (10/10)","1_107","Sith Lightsaber","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/107sithlightsaber.gif","false","false","true","false","false","false","false","false","false","false","false","false","1","2","""The very Republic is threatened, if involved the Sith are."" - Yoda, Jedi Master","1","N/A","1","N/A","Darth Maul or Darth Sidious","N/A"
"3X4Q1O9UBGLAS8PLQUQWANRWP627O7","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","3DH6GAKTYYO8SGXN5EWFSIEKAJMYZ8","A294L2D97V3T7J","Approved","Tue Jul 27 18:44:08 PDT 2021","Tue Jul 27 18:49:57 PDT 2021","Fri Jul 30 18:49:57 PDT 2021","Tue Jul 27 18:51:21 PDT 2021","","","349","100% (5/5)","100% (5/5)","100% (5/5)","1_108","Aurra Sing's Blaster Rifle","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/108aurrasingsblasterrifle.gif","false","false","true","false","false","false","false","false","false","false","false","false","3","1","Aurra Sing","1","1","2","0","Aurra Sing","Any other character"
"3K3G488TR17YQGOIHE331880D1PQ5J","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","3EQHHY4HQSRAZBSY4K3TWE0L4OTG5Q","A3LF4NXQFARNB9","Approved","Tue Jul 27 19:00:00 PDT 2021","Tue Jul 27 19:01:44 PDT 2021","Fri Jul 30 19:01:44 PDT 2021","Wed Jul 28 05:53:17 PDT 2021","","","104","100% (34/34)","100% (34/34)","100% (34/34)","1_109","Sebulba's Podracer","rare","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/109sebulbaspodracer.gif","false","false","true","false","false","false","false","false","false","false","false","false","1","2","""Sebulba flashed me with his vents."" - Anakin Skywalker","1","1","3","0","Sebulba","Any other Podracer pilot"
"3L4YG5VW9MRZ5KZ6RYF2ZLPT73YDD9","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","3KRVW3HTZNKBXNMVRJEW2UUAEU5SM4","A294L2D97V3T7J","Approved","Tue Jul 27 18:33:07 PDT 2021","Tue Jul 27 18:41:00 PDT 2021","Fri Jul 30 18:41:00 PDT 2021","Tue Jul 27 18:50:50 PDT 2021","","","473","100% (5/5)","100% (5/5)","100% (5/5)","1_110","Ben Quadinaros' Podracer","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/110benquadinarospodracer.gif","false","false","true","false","false","false","false","false","false","false","false","false","3","3","Quidinaros' hastily rented pod never makes it past the starting line. Podracing Quarterly","1","0","3","0","Quidinaros' hastily rented pod never makes it past the starting line. Podracing Quarterly","any other Podracer pilot Quidinaros' hastily rented pod never makes it past the starting line. Podracing Quarterly"
"3CMIQF80GMPU9KOWMXD8TEM09W0Q6Z","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","3QY7M81QH7LUO120I435SQ6A2B7K7E","A25VL5VZ291SOC","Approved","Tue Jul 27 19:07:43 PDT 2021","Tue Jul 27 19:11:34 PDT 2021","Fri Jul 30 19:11:34 PDT 2021","Wed Jul 28 05:53:14 PDT 2021","","","231","100% (31/31)","100% (31/31)","100% (31/31)","1_111","Gasgano's Podracer","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/111gasganospodracer.gif","false","false","true","false","false","false","false","false","false","false","false","false","1","3","Racing on behalf of Gardulla the Hutt, Gasgano is the subject of frenzied betting.","?","?","3","0","Gasgano","Any other Podracer pilot"
"363A7XIFV3LN1UWGY9OUF6NUM75AV3","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","32UTUBMZ7GVV6OZ2UPTSZ13N1Z7BVF","A25VL5VZ291SOC","Approved","Tue Jul 27 19:25:10 PDT 2021","Tue Jul 27 19:27:16 PDT 2021","Fri Jul 30 19:27:16 PDT 2021","Wed Jul 28 05:53:12 PDT 2021","","","126","100% (31/31)","100% (31/31)","100% (31/31)","1_112","Mawhonic's Podracer","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/112mawhonicspodracer.gif","false","false","true","false","false","false","false","false","false","false","false","false","1","3","""Podracing... greed can be a powerful ally... if it's used properly."" — Qui-Gon Jinn","?","?","3","0","Mawhonic","Any other Podracer pilot"
"36MUZ9VAE514XQD6NTQM537E7FZDE2","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","34BBWHLWHAAI8LDDQ9Q57QQE3YTIW5","A25VL5VZ291SOC","Approved","Tue Jul 27 19:22:46 PDT 2021","Tue Jul 27 19:25:04 PDT 2021","Fri Jul 30 19:25:04 PDT 2021","Wed Jul 28 05:53:13 PDT 2021","","","138","100% (31/31)","100% (31/31)","100% (31/31)","1_113","Teemto Pagalies' Podracer","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/113teemtopagaliespodracer.gif","false","false","true","false","false","false","false","false","false","false","false","false","1","3","""They have Podracing on Malastare. Very fast, very dangerous."" — Qui-Gon Jinn","?","?","3","0","Teemto Pagalies","Any other Podracer pilot"
"3XQ4XW3OD8BI4ZK8RZQAY1KPBFJS29","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","3RUIQRXJBBN4NS9K7YGGQV1QMVELLO","A3IGXOM2ULYC54","Approved","Tue Jul 27 18:57:10 PDT 2021","Tue Jul 27 18:58:28 PDT 2021","Fri Jul 30 18:58:28 PDT 2021","Wed Jul 28 05:53:21 PDT 2021","","","78","100% (34/34)","100% (34/34)","100% (34/34)","1_114","Trade Federation Tank Laser Cannon","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/114tradefederationtanklaser.gif","false","false","true","false","false","false","false","false","false","false","false","false","2","1","The main laser cannon on the AAT evokes fear in those who oppose the Trade Federation.","1","0","2","0","Any Trade Federation Tank","na"
"3VO4XFFP14LDDK2157I0ZSMW47KQ7Y","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:26 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:26 PDT 2021","","","3ZSANO2JCF65RDUE5WAJ74A1HT2FST","AE62GL4CCNGDS","Approved","Tue Jul 27 19:03:46 PDT 2021","Tue Jul 27 19:10:09 PDT 2021","Fri Jul 30 19:10:09 PDT 2021","Wed Jul 28 05:53:21 PDT 2021","","","383","100% (39/39)","100% (39/39)","100% (39/39)","1_115","Multi Troop Transport","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/115multitrooptransport.gif","false","false","false","false","false","false","false","true","false","false","false","false","2","1","""The Federations army's also much larger than we thought, and much stronger"". - Panaka","1","1","2","0","Any destroyer droid","Any Battle droid"
"3OID399FXF6W34D2I4ASNLSEJGEDFK","3ZT4KTA7QOEYA98CVCVQB955J8U32W","Look at a Young Jedi game card and record the data from the card","Young Jedi cards contain numbers with dice, power, damage, along with colored dots, and game text. The image will be displayed, along with card guide. Review the card and record the data from the card.","data collection, website, data extraction","$0.10","Tue Jul 27 17:58:27 PDT 2021","1","BatchId:4514759;OriginalHitTemplateId:928390855;","3600","259200","Tue Aug 03 17:58:27 PDT 2021","","","39K0FND3AHE7XR01AJS5HU04SO7AMZ","AE62GL4CCNGDS","Approved","Tue Jul 27 19:03:57 PDT 2021","Tue Jul 27 19:28:00 PDT 2021","Fri Jul 30 19:28:00 PDT 2021","Wed Jul 28 05:53:18 PDT 2021","","","1443","100% (39/39)","100% (39/39)","100% (39/39)","1_116","STAP","uncommon","https://res.starwarsccg.org/youngjedi/cards/menaceofdarthmaul/dark/116stap.gif","false","false","false","false","false","false","false","false","false","false","false","false","2","3","The Single Trooper Aerial Platform (STAP) is a hovercraft used by indivisual battle droids.","1","0","2","0","Any Battle Droid","0"
